encode_id,clip_id,encode_width,encode_height,clip_width,clip_height,clip_duration,clip_size,clip_bitrate_total,video_profile,clip_frame_rate,crf,encode_bitrate_video,nr_of_images,nr_of_image_shifts,psnr,vmaf
4699,43,320,240,1920,816,149,179144596,9595476,Main,24000/1001,40,29516,7,7,NULL,NULL
4700,43,320,240,1920,816,149,179144596,9595476,Main,24000/1001,43,21693,7,7,NULL,NULL
4701,43,320,240,1920,816,149,179144596,9595476,Main,24000/1001,45,17958,7,7,NULL,NULL
4702,43,320,240,1920,816,149,179144596,9595476,Main,24000/1001,50,11007,7,7,NULL,NULL
4703,43,320,240,1920,816,149,179144596,9595476,Main,24000/1001,55,10081,7,7,NULL,NULL
4704,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,20,5704534,6,7,NULL,NULL
4705,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,18,8535904,6,7,NULL,NULL
4706,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,22,3727664,6,7,NULL,NULL
4707,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,23,3031980,6,7,NULL,NULL
4708,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,27,1499176,6,7,NULL,NULL
4709,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,29,1114737,6,7,NULL,NULL
4710,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,31,855380,6,7,NULL,NULL
4711,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,33,669107,6,7,NULL,NULL
4712,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,25,2082000,6,7,NULL,NULL
4713,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,35,529822,6,7,NULL,NULL
4714,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,37,421998,6,7,NULL,NULL
4715,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,40,302562,6,7,NULL,NULL
4716,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,43,220150,6,7,NULL,NULL
4717,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,45,180545,6,7,NULL,NULL
4718,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,50,107360,6,7,NULL,NULL
4719,44,1920,1080,1920,1056,113,135736219,9621329,Main,24000/1001,55,98038,6,7,NULL,NULL
4720,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,18,3270979,6,7,NULL,NULL
4721,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,20,2213476,6,7,NULL,NULL
4722,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,22,1529878,6,7,NULL,NULL
4723,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,23,1285781,6,7,NULL,NULL
4724,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,25,935620,6,7,NULL,NULL
4725,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,27,703410,6,7,NULL,NULL
4726,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,29,540298,6,7,NULL,NULL
4727,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,31,421571,6,7,NULL,NULL
4728,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,33,332177,6,7,NULL,NULL
4729,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,35,263513,6,7,NULL,NULL
4730,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,37,210318,6,7,NULL,NULL
4731,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,40,150828,6,7,NULL,NULL
4732,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,43,109955,6,7,NULL,NULL
4733,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,45,89760,6,7,NULL,NULL
4734,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,50,52901,6,7,NULL,NULL
4735,44,1280,720,1920,1056,113,135736219,9621329,Main,24000/1001,55,47728,6,7,NULL,NULL
4736,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,18,1142973,6,7,NULL,NULL
4737,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,20,826977,6,7,NULL,NULL
4738,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,22,610824,6,7,NULL,NULL
4739,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,23,527845,6,7,NULL,NULL
4740,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,25,400839,6,7,NULL,NULL
4741,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,27,309868,6,7,NULL,NULL
4742,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,29,241741,6,7,NULL,NULL
4743,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,31,190145,6,7,NULL,NULL
4744,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,33,150546,6,7,NULL,NULL
4745,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,35,119761,6,7,NULL,NULL
4746,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,37,95459,6,7,NULL,NULL
4747,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,40,68657,6,7,NULL,NULL
4748,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,43,50135,6,7,NULL,NULL
4749,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,45,40875,6,7,NULL,NULL
4750,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,50,23867,6,7,NULL,NULL
4751,44,720,480,1920,1056,113,135736219,9621329,Main,24000/1001,55,21606,6,7,NULL,NULL
4752,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,18,1013499,6,7,NULL,NULL
4753,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,20,738148,6,7,NULL,NULL
4754,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,22,549378,6,7,NULL,NULL
4755,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,23,476207,6,7,NULL,NULL
4756,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,25,363153,6,7,NULL,NULL
4757,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,27,281238,6,7,NULL,NULL
4758,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,29,219950,6,7,NULL,NULL
4759,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,31,173069,6,7,NULL,NULL
4760,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,33,137096,6,7,NULL,NULL
4761,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,35,108937,6,7,NULL,NULL
4762,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,37,87030,6,7,NULL,NULL
4763,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,40,62513,6,7,NULL,NULL
4764,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,43,45595,6,7,NULL,NULL
4765,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,45,37253,6,7,NULL,NULL
4766,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,50,21711,6,7,NULL,NULL
4767,44,640,480,1920,1056,113,135736219,9621329,Main,24000/1001,55,19563,6,7,NULL,NULL
4768,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,18,655834,6,7,NULL,NULL
4769,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,20,488880,6,7,NULL,NULL
4770,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,22,372339,6,7,NULL,NULL
4771,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,23,325669,6,7,NULL,NULL
4772,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,25,251395,6,7,NULL,NULL
4773,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,27,196276,6,7,NULL,NULL
4774,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,29,154354,6,7,NULL,NULL
4775,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,31,121900,6,7,NULL,NULL
4776,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,33,96685,6,7,NULL,NULL
4777,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,35,77029,6,7,NULL,NULL
4778,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,37,61600,6,7,NULL,NULL
4779,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,40,44368,6,7,NULL,NULL
4780,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,43,32486,6,7,NULL,NULL
4781,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,45,26509,6,7,NULL,NULL
4782,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,50,15509,6,7,NULL,NULL
4783,44,512,384,1920,1056,113,135736219,9621329,Main,24000/1001,55,14045,6,7,NULL,NULL
4784,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,18,385531,6,7,NULL,NULL
4785,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,20,295389,6,7,NULL,NULL
4786,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,22,229634,6,7,NULL,NULL
4787,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,23,202504,6,7,NULL,NULL
4788,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,25,158288,6,7,NULL,NULL
4789,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,27,124561,6,7,NULL,NULL
4790,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,29,98623,6,7,NULL,NULL
4791,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,31,78373,6,7,NULL,NULL
4792,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,33,62326,6,7,NULL,NULL
4793,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,35,49821,6,7,NULL,NULL
4794,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,37,39942,6,7,NULL,NULL
4795,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,40,28903,6,7,NULL,NULL
4796,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,43,21117,6,7,NULL,NULL
4797,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,45,17296,6,7,NULL,NULL
4798,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,50,10375,6,7,NULL,NULL
4799,44,384,288,1920,1056,113,135736219,9621329,Main,24000/1001,55,9389,6,7,NULL,NULL
4800,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,18,279023,6,7,NULL,NULL
4801,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,20,216481,6,7,NULL,NULL
4802,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,22,169726,6,7,NULL,NULL
4803,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,23,150432,6,7,NULL,NULL
4804,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,25,118301,6,7,NULL,NULL
4805,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,27,93603,6,7,NULL,NULL
4806,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,29,74290,6,7,NULL,NULL
4807,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,31,59162,6,7,NULL,NULL
4808,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,33,47262,6,7,NULL,NULL
4809,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,35,37773,6,7,NULL,NULL
4810,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,37,30384,6,7,NULL,NULL
4811,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,40,22054,6,7,NULL,NULL
4812,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,43,16219,6,7,NULL,NULL
4813,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,45,13375,6,7,NULL,NULL
4814,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,50,8169,6,7,NULL,NULL
4815,44,320,240,1920,1056,113,135736219,9621329,Main,24000/1001,55,7468,6,7,NULL,NULL
4816,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,18,7205370,6,10,NULL,NULL
4817,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,20,5136706,6,10,NULL,NULL
4818,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,23,3176556,6,10,NULL,NULL
4819,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,25,2370842,6,10,NULL,NULL
4820,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,27,1806064,6,10,NULL,NULL
4821,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,22,3708674,6,10,NULL,NULL
4822,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,31,1126032,6,10,NULL,NULL
4823,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,33,909018,6,10,NULL,NULL
4824,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,35,742141,6,10,NULL,NULL
4825,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,37,612680,6,10,NULL,NULL
4826,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,29,1412149,6,10,NULL,NULL
4827,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,40,468166,6,10,NULL,NULL
4828,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,43,366989,6,10,NULL,NULL
4829,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,45,313473,6,10,NULL,NULL
4830,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,50,195233,6,10,NULL,NULL
4831,45,1920,1080,1920,816,135,161201279,9569707,Main,24000/1001,55,180969,6,10,NULL,NULL
4832,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,18,3101710,6,10,NULL,NULL
4833,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,20,2250012,6,10,NULL,NULL
4834,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,22,1679390,6,10,NULL,NULL
4835,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,23,1462316,6,10,NULL,NULL
4836,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,25,1123894,6,10,NULL,NULL
4837,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,27,875524,6,10,NULL,NULL
4838,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,29,691978,6,10,NULL,NULL
4839,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,31,554239,6,10,NULL,NULL
4840,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,33,447393,6,10,NULL,NULL
4841,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,35,364754,6,10,NULL,NULL
4842,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,37,299202,6,10,NULL,NULL
4843,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,40,226638,6,10,NULL,NULL
4844,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,43,175026,6,10,NULL,NULL
4845,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,45,148260,6,10,NULL,NULL
4846,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,50,92315,6,10,NULL,NULL
4847,45,1280,720,1920,816,135,161201279,9569707,Main,24000/1001,55,85182,6,10,NULL,NULL
4848,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,18,1242499,6,10,NULL,NULL
4849,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,20,941506,6,10,NULL,NULL
4850,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,22,726948,6,10,NULL,NULL
4851,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,23,640082,6,10,NULL,NULL
4852,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,25,499438,6,10,NULL,NULL
4853,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,27,393081,6,10,NULL,NULL
4854,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,29,311728,6,10,NULL,NULL
4855,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,31,248597,6,10,NULL,NULL
4856,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,33,199651,6,10,NULL,NULL
4857,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,35,161994,6,10,NULL,NULL
4858,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,37,132051,6,10,NULL,NULL
4859,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,40,99126,6,10,NULL,NULL
4860,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,43,75585,6,10,NULL,NULL
4861,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,45,63669,6,10,NULL,NULL
4862,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,50,39405,6,10,NULL,NULL
4863,45,720,480,1920,816,135,161201279,9569707,Main,24000/1001,55,36155,6,10,NULL,NULL
4864,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,18,1122895,6,10,NULL,NULL
4865,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,20,855546,6,10,NULL,NULL
4866,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,22,661391,6,10,NULL,NULL
4867,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,23,583369,6,10,NULL,NULL
4868,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,25,455846,6,10,NULL,NULL
4869,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,27,358183,6,10,NULL,NULL
4870,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,29,283988,6,10,NULL,NULL
4871,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,31,226552,6,10,NULL,NULL
4872,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,33,182126,6,10,NULL,NULL
4873,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,35,147496,6,10,NULL,NULL
4874,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,37,120093,6,10,NULL,NULL
4875,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,40,90326,6,10,NULL,NULL
4876,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,43,68803,6,10,NULL,NULL
4877,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,45,57778,6,10,NULL,NULL
4878,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,50,35570,6,10,NULL,NULL
4879,45,640,480,1920,816,135,161201279,9569707,Main,24000/1001,55,32642,6,10,NULL,NULL
4880,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,18,766184,6,10,NULL,NULL
4881,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,20,590672,6,10,NULL,NULL
4882,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,22,460210,6,10,NULL,NULL
4883,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,23,406457,6,10,NULL,NULL
4884,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,25,318576,6,10,NULL,NULL
4885,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,27,251088,6,10,NULL,NULL
4886,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,29,198813,6,10,NULL,NULL
4887,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,31,158392,6,10,NULL,NULL
4888,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,33,126922,6,10,NULL,NULL
4889,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,35,102723,6,10,NULL,NULL
4890,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,37,83743,6,10,NULL,NULL
4891,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,40,62506,6,10,NULL,NULL
4892,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,43,47584,6,10,NULL,NULL
4893,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,45,39730,6,10,NULL,NULL
4894,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,50,24734,6,10,NULL,NULL
4895,45,512,384,1920,816,135,161201279,9569707,Main,24000/1001,55,22710,6,10,NULL,NULL
4896,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,18,479648,6,10,NULL,NULL
4897,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,20,373288,6,10,NULL,NULL
4898,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,22,292142,6,10,NULL,NULL
4899,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,23,258304,6,10,NULL,NULL
4900,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,25,202929,6,10,NULL,NULL
4901,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,27,160001,6,10,NULL,NULL
4902,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,29,126651,6,10,NULL,NULL
4903,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,31,100929,6,10,NULL,NULL
4904,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,33,80745,6,10,NULL,NULL
4905,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,35,65360,6,10,NULL,NULL
4906,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,37,53205,6,10,NULL,NULL
4907,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,40,39666,6,10,NULL,NULL
4908,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,43,30197,6,10,NULL,NULL
4909,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,45,25200,6,10,NULL,NULL
4910,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,50,15777,6,10,NULL,NULL
4911,45,384,288,1920,816,135,161201279,9569707,Main,24000/1001,55,14673,6,10,NULL,NULL
4912,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,18,358480,6,10,NULL,NULL
4913,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,20,280137,6,10,NULL,NULL
4914,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,22,219622,6,10,NULL,NULL
4915,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,23,194518,6,10,NULL,NULL
4916,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,25,153064,6,10,NULL,NULL
4917,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,27,120669,6,10,NULL,NULL
4918,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,29,95666,6,10,NULL,NULL
4919,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,31,76239,6,10,NULL,NULL
4920,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,33,61130,6,10,NULL,NULL
4921,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,35,49473,6,10,NULL,NULL
4922,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,37,40423,6,10,NULL,NULL
4923,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,40,30217,6,10,NULL,NULL
4924,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,43,22958,6,10,NULL,NULL
4925,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,45,19269,6,10,NULL,NULL
4926,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,50,12311,6,10,NULL,NULL
4927,45,320,240,1920,816,135,161201279,9569707,Main,24000/1001,55,11317,6,10,NULL,NULL
4928,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,18,8521323,4,4,NULL,NULL
4929,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,20,5782465,4,4,NULL,NULL
4930,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,22,3984067,4,4,NULL,NULL
4931,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,23,3355364,4,4,NULL,NULL
4932,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,25,2454013,4,4,NULL,NULL
4933,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,27,1853171,4,4,NULL,NULL
4934,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,29,1432137,4,4,NULL,NULL
4935,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,31,1125793,4,4,NULL,NULL
4936,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,33,895373,4,4,NULL,NULL
4937,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,35,716586,4,4,NULL,NULL
4938,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,37,577462,4,4,NULL,NULL
4939,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,40,419720,4,4,NULL,NULL
4940,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,43,307541,4,4,NULL,NULL
4941,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,45,250069,4,4,NULL,NULL
4942,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,50,139637,4,4,NULL,NULL
4943,46,1920,1080,1920,816,150,181106374,9649357,Main,24000/1001,55,125148,4,4,NULL,NULL
4944,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,18,3457440,4,4,NULL,NULL
4945,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,20,2467341,4,4,NULL,NULL
4946,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,22,1818046,4,4,NULL,NULL
4947,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,23,1574206,4,4,NULL,NULL
4948,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,25,1194964,4,4,NULL,NULL
4949,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,27,921987,4,4,NULL,NULL
4950,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,29,719670,4,4,NULL,NULL
4951,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,31,566835,4,4,NULL,NULL
4952,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,33,449362,4,4,NULL,NULL
4953,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,35,357699,4,4,NULL,NULL
4954,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,37,285596,4,4,NULL,NULL
4955,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,40,203538,4,4,NULL,NULL
4956,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,43,146355,4,4,NULL,NULL
4957,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,45,117421,4,4,NULL,NULL
4958,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,50,64539,4,4,NULL,NULL
4959,46,1280,720,1920,816,150,181106374,9649357,Main,24000/1001,55,57941,4,4,NULL,NULL
4960,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,18,1353562,4,4,NULL,NULL
4961,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,20,1023074,4,4,NULL,NULL
4962,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,22,781724,4,4,NULL,NULL
4963,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,23,684672,4,4,NULL,NULL
4964,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,25,528023,4,4,NULL,NULL
4965,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,27,410048,4,4,NULL,NULL
4966,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,29,320492,4,4,NULL,NULL
4967,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,31,251459,4,4,NULL,NULL
4968,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,33,197676,4,4,NULL,NULL
4969,46,720,480,1920,816,150,181106374,9649357,Main,24000/1001,35,155969,4,4,NULL,NULL
